seed,model,variant,target_score,separable_lower,separable_upper,separable_bound_gap,certification_converged,certification_evaluations,certified_margin,certified_detected,witness_expectation_target,normalized_margin,estimated_boundary,boundary_error,pauli_cosine,fake_fidelity,fake_trace_distance,fake_negativity,target_output_mass,fake_output_mass,linearity_error,observable_norm,witness_norm,candidate,target_p,best_epoch_instant,best_epoch_ema,best_normalized_validation_gap_instant,best_normalized_validation_gap_ema,seconds,generator_parameters,discriminator_parameters,primary
24,qsnn,final_ema,0.009404413518728805,0.012258876581092924,0.012758403704152469,0.0004995271220595444,1,2011,-0.0033539901854236637,0,0.0033539901854236637,-0.11518625956310494,0.473518662248389,0.1401853289150557,0.9670768524248348,0.9088106854737943,0.270977686879362,0.0,0.8319333457159784,0.8316965777501657,1.0755285551056204e-16,0.028626202725858602,0.02911797117247458,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.665675500174984,80,46,0
24,vqc,best_ema,0.4752477814230801,0.7334838003666024,0.73398379130787,0.0004999909402675362,1,58467,-0.25873600988478984,0,0.25873600988478984,-0.18591602348340208,0.7654255149203889,0.4320921815870556,0.7422460986242317,0.7804511721971694,0.388527125414998,0.0,1.0000000000000002,0.9999999999999998,5.551115123125783e-16,0.9255789876690299,1.3916821424910095,v0_d2_g5,0.36,920,620,-0.19120204292563225,-0.16761961008991752,54.229466299992055,80,48,1
24,vqc,final_ema,0.47767827500722765,0.7234322432284124,0.7239322390495457,0.000499995820133381,1,36633,-0.24625396404231809,0,0.24625396404231809,-0.19769510780004976,0.6859363354135358,0.3526030020802025,0.8406718972759292,0.8933378060269929,0.2894521982630279,0.0,1.0,0.9999999999999998,2.220446049250313e-16,0.9784892876998287,1.2456249766756045,v0_d2_g5,0.36,920,620,-0.19120204292563225,-0.16761961008991752,54.229466299992055,80,48,0
25,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9279545368164579,0.24695818536101566,0.0,0.810600035246365,0.8108696984135088,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.04577339999378,80,46,1
25,qsnn,final_ema,0.03272811681726745,0.03706475607011705,0.037564634330260686,0.0004998782591436393,1,1985,-0.004836517512993237,0,0.004836517512993237,-0.13016422774706593,0.4785590581504887,0.1452257248171554,0.9758493254714897,0.8048742000136949,0.3662413828451546,0.0,0.8388372260415236,0.8367052042594776,5.551115123125783e-17,0.05931919736877956,0.03715704073773263,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.04577339999378,80,46,0
25,vqc,best_ema,0.391103873761239,0.5306385144634561,0.5311384570585808,0.0004999425941246693,1,37591,-0.14003458329734175,0,0.14003458329734175,-0.13217443340343354,0.5179222878539474,0.18458895452061413,0.9274258045449403,0.8092645441136549,0.38765760424882484,0.0,1.0000000000000004,1.0000000000000004,3.3306690738754696e-16,0.9730405327287512,1.0594680052073067,v0_d2_g5,0.36,400,700,-0.15320055531779422,-0.10926048792436925,54.03431220003404,80,48,1
25,vqc,final_ema,0.37613048039142605,0.615393417129918,0.6158933983170137,0.0004999811860957326,1,28155,-0.23976291792558768,0,0.23976291792558768,-0.21557876452058583,0.6322747499994843,0.298941416666151,0.9047019260749686,0.8462499949461417,0.22808411149221922,0.0,0.9999999999999998,0.9999999999999998,4.440892098500626e-16,0.9539127173590642,1.1121824473703785,v0_d2_g5,0.36,400,700,-0.15320055531779422,-0.10926048792436925,54.03431220003404,80,48,0
26,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9145662129394201,0.25750114795225587,0.0,0.8108787415744058,0.8108534235170834,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,35.56846580002457,80,46,1
26,qsnn,final_ema,0.04588102258053668,0.05121624522183629,0.05143534605785514,0.00021910083501884559,1,300,-0.0055543234773184555,0,0.0055543234773184555,-0.3970088823753003,nan,nan,0.7996797740760593,0.7423764286493444,0.44378324441848543,0.0,0.8259497585712177,0.8246131527173046,2.7755575615628914e-17,0.053352088646611937,0.013990426219400916,q0_m90_d2_g5,0.36,0,0,0.0,0.0,35.56846580002457,80,46,0
26,vqc,best_ema,0.442840462123501,0.5446805001334758,0.5451804901293119,0.0004999899948361364,1,35075,-0.10234002800581093,0,0.10234002800581093,-0.11113206104797937,0.4829302058855616,0.1495968725522283,0.9502486557308057,0.8761027892727912,0.28941806332064823,0.0,1.0000000000000004,1.0000000000000004,2.220446049250313e-16,0.9793449460349721,0.9208866194034444,v0_d2_g5,0.36,900,1000,-0.07134199210090304,-0.08852676539186677,54.06101009994745,80,48,1
26,vqc,final_ema,0.442840462123501,0.5446805001334758,0.5451804901293119,0.0004999899948361364,1,35075,-0.10234002800581093,0,0.10234002800581093,-0.11113206104797937,0.4829302058855616,0.1495968725522283,0.9502486557308057,0.8761027892727912,0.28941806332064823,0.0,1.0000000000000004,1.0000000000000004,2.220446049250313e-16,0.9793449460349721,0.9208866194034444,v0_d2_g5,0.36,900,1000,-0.07134199210090304,-0.08852676539186677,54.06101009994745,80,48,0
27,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8437280020489707,0.34375464173363474,0.0,0.8107079346263066,0.8109337639546768,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.65643380000256,80,46,1
27,qsnn,final_ema,0.029674284826598982,0.032822378196959365,0.03332105522146016,0.0004986770235007945,1,494,-0.0036467703948611756,0,0.0036467703948611756,-0.28138414086343183,0.8091793299318355,0.4758459965985022,0.8425343725480388,0.8917647217193628,0.27940170842409395,0.0,0.8315768373269425,0.8325912613051727,6.938893903907228e-17,0.03598648342917607,0.01296011347217722,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.65643380000256,80,46,0
27,vqc,best_ema,0.07505640027874326,0.14096658476434587,0.14146657698341633,0.0004999922180704552,1,109692,-0.06641017670467307,0,0.06641017670467307,-0.07054292286761847,0.4284989959723282,0.0951656626389949,0.9682907039774732,0.8653117048180983,0.2839576913307515,0.0,0.9999999999999991,0.9999999999999993,2.220446049250313e-16,0.7999485785708695,0.9414151555542863,v0_d2_g5,0.36,1000,760,-0.16061425715799907,-0.06264350292277357,54.03608110011555,80,48,1
27,vqc,final_ema,0.10657913671195339,0.2921936311289844,0.29269357985549666,0.0004999487255122892,1,41486,-0.18611444314354325,0,0.18611444314354325,-0.16946428590673362,0.5316687238188201,0.19833539048548682,0.9529668830469393,0.88312258188801,0.30879104639383564,0.0,1.0000000000000022,1.0000000000000022,2.220446049250313e-16,0.8269112688891395,1.0982517180403026,v0_d2_g5,0.36,1000,760,-0.16061425715799907,-0.06264350292277357,54.03608110011555,80,48,0
28,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8698358399447219,0.3226983873254335,0.0,0.8111682049092134,0.8110830420072142,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.7250892999582,80,46,1
28,qsnn,final_ema,0.011718131207782152,0.015166011558621878,0.015662819737619668,0.0004968081779977915,1,840,-0.003944688529837516,0,0.003944688529837516,-0.19265786754012185,0.6639744028470533,0.33064106951372,0.8575409497412942,0.9035444267485032,0.18995552081693876,0.0,0.8295507775052962,0.8277595786196945,6.938893903907228e-17,0.02021044217739943,0.02047509702149079,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.7250892999582,80,46,0
28,vqc,best_ema,0.2902457684564012,0.3775822290671551,0.3780822009983523,0.0004999719301972405,1,58135,-0.08783643254195111,0,0.08783643254195111,-0.08037652931014412,0.44323655327800043,0.10990321994466712,0.9587263249684848,0.8814287847295684,0.30541561210100293,0.0,0.9999999999999993,0.999999999999999,1.1102230246251565e-16,0.9778048330908786,1.0928119601061885,v0_d2_g5,0.36,560,660,-0.11993104955424556,-0.0704040030981596,54.51331489998847,80,48,1
28,vqc,final_ema,0.29166177074182176,0.5609954679819319,0.5614953942660894,0.0004999262831575368,1,34091,-0.26983362352426765,0,0.26983362352426765,-0.21345030867576906,0.6377978730715802,0.3044645397382469,0.8988592733596324,0.7811535440288765,0.4277353499067947,0.0,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,0.9712100202204399,1.264151948049627,v0_d2_g5,0.36,560,660,-0.11993104955424556,-0.0704040030981596,54.51331489998847,80,48,0
29,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8670924638109531,0.3187135438185152,0.0,0.8108027316852012,0.8108143007529536,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.15714639984071,80,46,1
29,qsnn,final_ema,0.054946249230161524,0.059776001739440233,0.06026777098331626,0.0004917692428760279,1,300,-0.005321521753154736,0,0.005321521753154736,-0.18846464566292176,0.5543928665786418,0.22105953324530853,0.9534061128572933,0.8900788659618858,0.3000728615341869,0.0,0.8334649846554036,0.8318146557630131,6.938893903907228e-17,0.07295564494950532,0.028236180501846155,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.15714639984071,80,46,0
29,vqc,best_ema,0.39395292754877836,0.49725294637315187,0.4977529304832694,0.0004999841091175572,1,41482,-0.10380000293449104,0,0.10380000293449104,-0.09456249522563705,0.4729008159982271,0.13956748266489377,0.9303483512661436,0.8460356893391624,0.347726928303907,0.0,0.9999999999999997,0.9999999999999994,3.3306690738754696e-16,0.9998325871455365,1.0976868015888566,v0_d2_g5,0.36,220,520,-0.14367106520036724,-0.07293746057501173,54.028613599948585,80,48,1
29,vqc,final_ema,0.37918811447877293,0.6147060952961847,0.6152060414395355,0.0004999461423508267,1,29397,-0.23601792696076257,0,0.23601792696076257,-0.20481309833191963,0.6176860982347793,0.28435276490144595,0.9178723948174388,0.9142381501247484,0.25036201859262047,0.0,0.9999999999999993,0.9999999999999991,3.3306690738754696e-16,0.9984360433084128,1.1523575830012223,v0_d2_g5,0.36,220,520,-0.14367106520036724,-0.07293746057501173,54.028613599948585,80,48,0
30,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8934344771965969,0.2929562274578286,0.0,0.81095141030462,0.8109568978019595,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.77850879984908,80,46,1
30,qsnn,final_ema,0.051361734833293975,0.05690764629151239,0.057406325807317256,0.0004986795148048673,1,1373,-0.006044590974023281,0,0.006044590974023281,-0.18772602888905296,0.5726445492728367,0.23931121593950339,0.9264052106578546,0.8889536017030711,0.2674123330077292,0.0,0.8354570559188708,0.8365115738185652,2.7755575615628914e-17,0.07113230531630291,0.03219900303540574,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.77850879984908,80,46,0
30,vqc,best_ema,0.22868167355649832,0.2655504800687727,0.2660504427400893,0.000499962670316656,1,75732,-0.037368769183591,0,0.037368769183591,-0.04091537034203877,0.39489406428147467,0.06156073094814135,0.9805692656807562,0.9453950560487868,0.18432044114161977,0.0,0.9999999999999998,1.0,1.1102230246251565e-16,0.9276600064679548,0.9133186103706412,v0_d2_g5,0.36,900,980,-0.09645912848002691,-0.025431705934040625,54.63235280010849,80,48,1
30,vqc,final_ema,0.23290553392481875,0.2890959945738167,0.2895959851500823,0.0004999905752656186,1,57957,-0.05669045122526353,0,0.05669045122526353,-0.06166329730362324,0.41302255484133615,0.07968922150800284,0.9792827918437624,0.9477158598033717,0.18247758320337423,0.0,1.0,1.0000000000000002,1.1102230246251565e-16,0.9304894325126881,0.9193548464676813,v0_d2_g5,0.36,900,980,-0.09645912848002691,-0.025431705934040625,54.63235280010849,80,48,0
31,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8977289099610456,0.2889542311734882,0.0,0.811099232866733,0.8109162498662961,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.618862700182945,80,46,1
31,qsnn,final_ema,0.025380591928062475,0.03952874788669463,0.04002771771324099,0.0004989698255463623,1,1837,-0.014647125785178516,0,0.014647125785178516,-0.20501439537908195,0.6008283554916737,0.26749502215834037,0.9287181354152939,0.8925087222090018,0.26251283451886837,0.0,0.8431859259848347,0.8461152782950376,6.938893903907228e-17,0.06521353143838117,0.07144437715261527,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.618862700182945,80,46,0
31,vqc,best_ema,0.0931588778275455,0.13113627422366309,0.1316362602646531,0.0004999860399900191,1,193646,-0.038477382437107605,0,0.038477382437107605,-0.03577134945036279,0.3906971729040539,0.05736383957072061,0.942426621234621,0.9147617204241348,0.2766251763474179,0.0,1.0000000000000009,1.0000000000000009,2.220446049250313e-16,0.9915998506573347,1.075648054331855,v0_d2_g5,0.36,200,500,-0.11360301623887088,-0.02586109042362153,54.085017800098285,80,48,1
31,vqc,final_ema,0.13214705156282378,0.39584255771123816,0.3963424817153867,0.0004999240031485774,1,40833,-0.26419543015256297,0,0.26419543015256297,-0.19956325326373464,0.5793436243595989,0.24601029102626554,0.9350725258404012,0.8090354188010321,0.39752040947322664,0.0,0.9999999999999987,0.9999999999999984,1.1102230246251565e-16,0.9537093830465817,1.3238681261795882,v0_d2_g5,0.36,200,500,-0.11360301623887088,-0.02586109042362153,54.085017800098285,80,48,0
32,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9307706837400234,0.23942627174855474,0.0,0.8104272168167216,0.8106142175241684,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,35.820066699991,80,46,1
32,qsnn,final_ema,0.004627168841886765,0.009697409820598624,0.010194875975905314,0.0004974661543066892,1,803,-0.005567707134018549,0,0.005567707134018549,-0.21605526155597643,0.6264961693828855,0.29316283604955223,0.9190065761462755,0.8396821854180507,0.36853984288382907,0.0,0.8257549692075313,0.8255848578289833,1.1188966420050406e-16,0.018424212620506426,0.025769828949877463,q0_m90_d2_g5,0.36,0,0,0.0,0.0,35.820066699991,80,46,0
32,vqc,best_ema,0.23656199223501911,0.2838259486698495,0.2843259428112775,0.0004999941404280062,1,88976,-0.047763950576258374,0,0.047763950576258374,-0.045736802184889284,0.4019319740087943,0.06859864067546101,0.9766903660104825,0.9250179008421009,0.24661220903256234,0.0,1.0000000000000009,1.0000000000000004,3.3306690738754696e-16,0.9780476905888303,1.0443220403379847,v0_d2_g5,0.36,880,980,-0.06743719198408675,-0.027621559685692635,54.70756740006618,80,48,1
32,vqc,final_ema,0.23510289616288083,0.29649972767772015,0.29699971741998266,0.0004999897412625298,1,95412,-0.06189682125710183,0,0.06189682125710183,-0.05809439145461798,0.414059435855878,0.0807261025225447,0.9760762646310955,0.9362092676380592,0.231490113911206,0.0,1.0000000000000013,1.0000000000000016,3.3306690738754696e-16,0.9796119957273058,1.0654526143965932,v0_d2_g5,0.36,880,980,-0.06743719198408675,-0.027621559685692635,54.70756740006618,80,48,0
33,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8721898876468916,0.32068861131412174,0.0,0.8105523065129352,0.8107349965159494,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,38.238531100098044,80,46,1
33,qsnn,final_ema,0.05213221206093058,0.06436118265596673,0.0648230405825952,0.0004618579256284727,1,303,-0.01269082852166463,0,0.01269082852166463,-0.2040251785270816,0.5817379813424683,0.24840464800913503,0.9428157780135892,0.8409183581144742,0.3767491562252481,0.0,0.8397936177258061,0.836068453559293,8.326672684688674e-17,0.09006112315688233,0.062202266471635966,q0_m90_d2_g5,0.36,0,0,0.0,0.0,38.238531100098044,80,46,0
33,vqc,best_ema,0.4075219509213277,0.48009639498137197,0.4805963611985907,0.0004999662162187835,1,45494,-0.07307441027726302,0,0.07307441027726302,-0.08549943254034587,0.44022031295457925,0.10688697962124594,0.9722696771220338,0.9058929161081447,0.2802091241881036,0.0,1.0000000000000002,1.0000000000000002,1.1102230246251565e-16,0.9979472088733157,0.8546771376848652,v0_d2_g5,0.36,560,960,-0.12507395041219568,-0.06806088679086006,54.171409300062805,80,48,1
33,vqc,final_ema,0.40321066459617166,0.49781233708809935,0.4983122787902482,0.0004999417011488649,1,34357,-0.09510161419407653,0,0.09510161419407653,-0.10605224135911066,0.463258695961325,0.1299253626279917,0.9697609589701728,0.9234511026496023,0.26255997124322955,0.0,0.9999999999999984,0.9999999999999984,2.220446049250313e-16,0.9967746926592467,0.8967430860046279,v0_d2_g5,0.36,560,960,-0.12507395041219568,-0.06806088679086006,54.171409300062805,80,48,0
34,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8709796874074921,0.3241983994659352,0.0,0.8108049128880449,0.8108616425033632,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.140232200035825,80,46,1
34,qsnn,final_ema,0.007364992729574081,0.016762730045604086,0.017158509346620353,0.00039577930001626765,1,297,-0.009793516617046272,0,0.009793516617046272,-0.3985647897290391,nan,nan,0.7171555903708365,0.8764591248059375,0.30512611260870165,0.0,0.8373458777983873,0.8422418236164431,6.245004513516506e-17,0.01819763710989489,0.02457195635295409,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.140232200035825,80,46,0
34,vqc,best_ema,0.3150019343593252,0.39450721256850746,0.39500713658512043,0.0004999240156129958,1,40733,-0.08000520222579521,0,0.08000520222579521,-0.08610765015409201,0.44039012587160475,0.10705679253827144,0.974175816746692,0.9107610031051435,0.26763412257432834,0.0,0.9999999999999998,0.9999999999999998,1.1102230246251565e-16,0.9600864351163964,0.9291300143787886,v0_d2_g5,0.36,400,720,-0.12810295784382494,-0.05432957201750599,55.067769600078464,80,48,1
34,vqc,final_ema,0.2640170416334054,0.4384927678200304,0.43899272381784193,0.0004999559968115741,1,35254,-0.17497568218443654,0,0.17497568218443654,-0.1569241653375333,0.5215526346461399,0.18821930131280656,0.9550908611756886,0.8750720375674167,0.329507235590121,0.0,1.0,1.0000000000000002,3.3306690738754696e-16,0.9842018385564743,1.115033378116593,v0_d2_g5,0.36,400,720,-0.12810295784382494,-0.05432957201750599,55.067769600078464,80,48,0
35,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8596108978506577,0.3381348688710295,0.0,0.810724081424781,0.8110541152923978,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.57322889985517,80,46,1
35,qsnn,final_ema,0.04048535880283849,0.045286296272020576,0.04577874966065959,0.000492453387639015,1,453,-0.005293390857821101,0,0.005293390857821101,-0.3874380173808511,nan,nan,0.5133523862604623,0.8436772758492286,0.31893254418974204,0.0,0.8336184021783504,0.8298863257439544,5.551115123125783e-17,0.04551997959425974,0.01366254889906094,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.57322889985517,80,46,0
35,vqc,best_ema,0.23708897857117534,0.3206097204152753,0.3211096960633724,0.0004999756470971395,1,41927,-0.08402071749219708,0,0.08402071749219708,-0.07923906715202354,0.4325172443119999,0.09918391097866658,0.9787307079866028,0.8419202175364385,0.33712579215926713,0.0,0.9999999999999993,0.999999999999999,3.3306690738754696e-16,0.9836290733531868,1.0603446066698354,v0_d2_g5,0.36,760,820,-0.07729217925664573,-0.05025969092531105,54.542716700118035,80,48,1
35,vqc,final_ema,0.21031497788279072,0.43076796862995115,0.431267961690038,0.0004999930590868784,1,56073,-0.2209529838072473,0,0.2209529838072473,-0.1895601652182393,0.5535577186146069,0.22022438528127358,0.940031608323859,0.9064580191961372,0.25474635751918073,0.0,1.0000000000000007,1.0000000000000004,1.1102230246251565e-16,0.9877137987096346,1.1656087319446344,v0_d2_g5,0.36,760,820,-0.07729217925664573,-0.05025969092531105,54.542716700118035,80,48,0
36,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9132061544774187,0.26868722844374066,0.0,0.8110179096820482,0.811232223537001,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.83950449991971,80,46,1
36,qsnn,final_ema,-0.002620499338972735,4.82331835682092e-05,0.00017568210907322238,0.00012744892450501318,1,297,-0.002796181448045957,0,0.002796181448045957,-0.4755174188984851,nan,nan,0.4919886021131741,0.8296295074579404,0.3493270929473353,0.0,0.8234669283941083,0.8264787719581802,6.938893903907228e-17,0.005704610256500233,0.0058802923655734566,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.83950449991971,80,46,0
36,vqc,best_ema,0.4113788601212512,0.5505985599218335,0.5510985320830445,0.0004999721602110263,1,41002,-0.1397196719617933,0,0.1397196719617933,-0.13151886064964902,0.5267693979801896,0.1934360646468563,0.9087297561824944,0.8621588536792237,0.3366730199871843,0.0,0.9999999999999993,0.999999999999999,2.220446049250313e-16,0.9874358727437076,1.06235464078411,v0_d2_g5,0.36,500,660,-0.15601662940444688,-0.12260739607622109,54.47541150008328,80,48,1
36,vqc,final_ema,0.3757388364236289,0.5577617818197841,0.5582617042410649,0.0004999224202808517,1,38374,-0.18252286781743604,0,0.18252286781743604,-0.1540365913402885,0.581146359714145,0.24781302638081165,0.8861930519051284,0.9219041815256416,0.21838396214008227,0.0,1.0000000000000013,1.000000000000001,2.220446049250313e-16,0.9340359098254685,1.1849318803362596,v0_d2_g5,0.36,500,660,-0.15601662940444688,-0.12260739607622109,54.47541150008328,80,48,0
37,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9089938552478202,0.271877845828867,0.0,0.8106289859829978,0.8104706462107882,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.96366290003061,80,46,1
37,qsnn,final_ema,0.028560950785360948,0.041204973678006525,0.04170492863005153,0.0004999549510450035,1,4750,-0.013143977844690579,0,0.013143977844690579,-0.19956955632244305,0.6197420568183715,0.28640872348503815,0.8742804017481348,0.8130313656146213,0.37196304962132704,0.0,0.8200765773061114,0.819205051572148,9.71445146547012e-17,0.0664828069487725,0.06586163785148648,q0_m90_d2_g5,0.36,0,0,0.0,0.0,37.96366290003061,80,46,0
37,vqc,best_ema,0.21395244191832474,0.28576145690452875,0.28626142911703467,0.0004999722115059391,1,83667,-0.07230898719870993,0,0.07230898719870993,-0.06760545930594557,0.4229644025783034,0.08963106924497011,0.9679619398521222,0.9442978874967607,0.21121536647122113,0.0,1.0000000000000009,1.0000000000000009,2.7755575615628914e-16,0.9632717459798783,1.0695731963224855,v0_d2_g5,0.36,820,980,-0.11116348735120024,-0.05857915871281792,53.98717820015736,80,48,1
37,vqc,final_ema,0.21298199455511677,0.28421432171618494,0.28471431779092515,0.0004999960737402387,1,111797,-0.07173232323580839,0,0.07173232323580839,-0.06755481220080975,0.42241324574101496,0.08907991240768165,0.9692397874328145,0.939115086508292,0.2242799750068113,0.0,0.9999999999999996,0.9999999999999991,3.3306690738754696e-16,0.962594978134744,1.061838837218299,v0_d2_g5,0.36,820,980,-0.11116348735120024,-0.05857915871281792,53.98717820015736,80,48,0
38,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.8837720173469326,0.29865839011647227,0.0,0.8105307946850129,0.8106787205164164,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.893761599902064,80,46,1
38,qsnn,final_ema,0.09241697580819584,0.09399796682853717,0.09449752415715978,0.0004995573276226073,1,3411,-0.0020805483489639426,0,0.0020805483489639426,-0.047852828413765904,0.40022446968815434,0.06689113635482102,0.9913618443568086,0.9114171925502129,0.24201703205627456,0.0,0.8407579947999216,0.8418277467089335,6.938893903907228e-17,0.12556271959299647,0.04347806426349979,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.893761599902064,80,46,0
38,vqc,best_ema,0.14631295780896153,0.2051330916385804,0.2056330773074269,0.0004999856678464809,1,100474,-0.05932011949846536,0,0.05932011949846536,-0.05268461816715356,0.4119986923819537,0.07866535904862038,0.9711240466851321,0.8430829321619768,0.291924919415591,0.0,1.0,0.9999999999999998,1.6653345369377348e-16,0.9203145248989556,1.1259476022063823,v0_d2_g5,0.36,360,960,-0.11077307525423237,-0.04785621021955355,54.99940379988402,80,48,1
38,vqc,final_ema,0.14508001079720084,0.2695216246209936,0.27002162192499873,0.0004999973030051508,1,48778,-0.12494161112779789,0,0.12494161112779789,-0.10474828928943243,0.46937240117806356,0.13603906784473024,0.9630141866252331,0.8482065766794367,0.2551476023933095,0.0,1.0000000000000009,1.0000000000000009,4.440892098500626e-16,0.9227578685597463,1.192779490484745,v0_d2_g5,0.36,360,960,-0.11077307525423237,-0.04785621021955355,54.99940379988402,80,48,0
39,qsnn,best_ema,0.0,0.0,0.0,0.0,1,1,0.0,0,-0.0,0.0,nan,nan,nan,0.9045911626499893,0.25781819771432984,0.0,0.8107412804240204,0.8111303951476421,0.0,0.0,0.0,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.710651400033385,80,46,1
39,qsnn,final_ema,0.050094756814769915,0.057117699270428146,0.05712143167914179,3.7324077136469125e-06,1,306,-0.007026674864371876,0,0.007026674864371876,-0.3907268888775528,nan,nan,0.7891008915902729,0.8433898319525035,0.3512309300616322,0.0,0.8237199431753937,0.827244045389622,1.249000902703301e-16,0.0587072387981009,0.017983596891827727,q0_m90_d2_g5,0.36,0,0,0.0,0.0,36.710651400033385,80,46,0
39,vqc,best_ema,0.2593046749141067,0.3263245651878325,0.32682451714657196,0.0004999519577394973,1,70388,-0.06751984223246527,0,0.06751984223246527,-0.06258418033566182,0.4213859083013354,0.08805257496800206,0.9644962868220521,0.8527257286829415,0.2693102817461114,0.0,1.0000000000000002,1.0,2.220446049250313e-16,0.9819295336906682,1.0788643690838753,v0_d2_g5,0.36,680,780,-0.12120220703312035,-0.046758046306742136,54.677721299929544,80,48,1
39,vqc,final_ema,0.28566151340908486,0.3810693322929689,0.3815693165069945,0.000499984213025606,1,80413,-0.09590780309790964,0,0.09590780309790964,-0.08060844311884302,0.45060459321364127,0.11727125988030795,0.9366613567948847,0.8572110710025753,0.32376892207897046,0.0,1.0,1.0,2.220446049250313e-16,0.980771815057305,1.1897984799993022,v0_d2_g5,0.36,680,780,-0.12120220703312035,-0.046758046306742136,54.677721299929544,80,48,0
