epoch,global_step,loss_D,loss_G,grad_norm_D,grad_norm_G,discriminator_updates,generator_updates,V_trace,V_direct_success,accuracy,z_real,z_fake,output_mass_real,output_mass_fake,leakage_real,leakage_fake,fidelity_mean_states,trace_distance_mean_states,hellinger_mean_states,total_variation_mean_states,purity_real_mean_state,purity_fake_mean_state,trace_drift_max,trace_imag_max,hermiticity_drift_max,min_eigenvalue,autoencoder_reconstruction_mse,generated_mean_image_mse,generated_image_pixel_variance,real_image_pixel_variance,generated_latent_effective_dimensions,epoch_seconds,peak_cuda_memory_mb
87,5544,-0.5759252565247672,-0.2762587458368332,0.045774570592339074,1.121202099260199,63,189,0.5648679733276367,0.561299204826355,0.5,0.5118834972381592,0.2524116635322571,0.993165910243988,0.992559015750885,0.006834104657173157,0.007441006600856781,0.7147403128075169,0.3698094560862696,0.1811582894177234,0.2033419988929212,0.7088479296221478,0.6839808996694523,1.6056849574397347e-06,2.9535520177596114e-10,6.593479052657024e-10,-1.5422396224746525e-09,0.005867986939847469,0.018664775416254997,0.029185712337493896,0.06230423226952553,60.30628204345703,54.33983799999987,379.322265625
88,5607,-0.5753691726260715,-0.2763090765192395,0.046146751277976565,1.1239897820053908,63,189,0.5778168439865112,0.5743994116783142,0.5,0.6165658235549927,0.3052985668182373,0.9935092329978943,0.992821216583252,0.0064908042550086975,0.007178805768489838,0.6951473185668635,0.37928461217803383,0.17514118745071852,0.19175643585459778,0.7275490421777986,0.6551084846114652,1.5311761671910062e-06,2.774387623799687e-10,6.608816825406795e-10,-2.4237111552765136e-09,0.006008447147905827,0.022334473207592964,0.03026769310235977,0.0646246001124382,60.20672607421875,54.006934699998965,379.322265625
89,5670,-0.5744950317201161,-0.27981277653779935,0.0450256909169848,1.1225248064313615,63,189,0.569500744342804,0.5662704706192017,0.5,0.6064255833625793,0.32842254638671875,0.9938453435897827,0.993233323097229,0.006154678761959076,0.006766647100448608,0.7408787532625174,0.3252452943496849,0.1519208099701052,0.17321024437162452,0.7316130206148257,0.6893928274763355,1.1042240970482453e-06,1.854913999092475e-10,8.007521096266343e-10,-2.2441667230136423e-09,0.005820928607136011,0.012505479156970978,0.024666186422109604,0.05519320070743561,60.065101623535156,54.228778599997895,379.322265625
90,5733,-0.5753542856564597,-0.28636005449862706,0.04584398487257579,1.109424040431068,63,189,0.5833509564399719,0.5801152586936951,0.5,0.587822437286377,0.25441861152648926,0.9939941167831421,0.99306321144104,0.006005913019180298,0.006936788558959961,0.7329420245809801,0.3581378166908661,0.1623495917630684,0.18591950004096086,0.7395962615838962,0.6450580517739037,8.094973509287229e-07,6.834915676511878e-10,5.520747192733211e-10,-2.3834285478038924e-09,0.006493838969618082,0.01982979103922844,0.03177843615412712,0.05454384535551071,59.47998809814453,54.665910099996836,379.322265625
91,5796,-0.5755818675434778,-0.28048762986584314,0.04560270887755212,1.1188013257173004,63,189,0.5869886875152588,0.5838709473609924,0.5,0.6158139705657959,0.26785916090011597,0.9941576719284058,0.9933713674545288,0.0058423057198524475,0.006628654897212982,0.730098748738415,0.3423033330156193,0.1527723127218183,0.15891504313612853,0.7851843754279721,0.666012906493654,1.3521607797883917e-06,5.250953206319478e-10,7.818863334563275e-10,-1.8552766729165876e-09,0.00647003436461091,0.010409344919025898,0.03061838075518608,0.04533183574676514,60.54286193847656,59.45855239999946,379.322265625
92,5859,-0.5750036495072501,-0.28758100014199656,0.04643240979030019,1.1147907761038927,63,189,0.5703734159469604,0.5672597885131836,0.5,0.5539146661758423,0.27242088317871094,0.9942395687103271,0.9933056831359863,0.005760379135608673,0.00669434666633606,0.6853566502001236,0.38601802059744733,0.17982404521271633,0.21971654600587287,0.7379979799226595,0.5984271729873306,2.787149696814595e-06,7.388378710920795e-10,1.0208112133369696e-09,-1.925550631146428e-09,0.005236510653048754,0.015769850462675095,0.035356633365154266,0.04651835560798645,60.187923431396484,55.63759399999981,379.322265625
93,5922,-0.5747389585252792,-0.29075501094419487,0.04549251076957536,1.125405248826143,63,189,0.5601035952568054,0.5571384429931641,0.5,0.5780621767044067,0.33764785528182983,0.9944484233856201,0.9936909675598145,0.0055516064167022705,0.006309017539024353,0.7032307220320881,0.3593233941889662,0.15790894210313094,0.17585845423490393,0.7207153766036014,0.6361762094128013,1.6676971199558466e-06,3.603287501138591e-10,5.966285243630409e-10,-1.711706356580664e-09,0.006607013754546642,0.018390703946352005,0.03789972513914108,0.05897121876478195,59.680450439453125,54.07348719999936,379.322265625
94,5985,-0.5752536417945983,-0.28978594010153774,0.04533712471288348,1.1230559550895893,63,189,0.5944294929504395,0.5914942026138306,0.5,0.6048125624656677,0.22709453105926514,0.994539737701416,0.9937191009521484,0.005460284650325775,0.006280936300754547,0.7152741334012394,0.3806104118908034,0.18739119995058318,0.2069450262325027,0.7590084820096598,0.6499758791502552,2.9554581786328527e-06,4.0930762950389067e-10,7.935526125102399e-10,-1.9522241638780254e-09,0.006947881076484919,0.015386023558676243,0.03326012194156647,0.05150943621993065,59.28500747680664,54.522802199997386,379.322265625
95,6048,-0.5750218979896061,-0.2872863430825491,0.04715893169244131,1.1227307363792702,63,189,0.570575475692749,0.5677525997161865,0.5,0.57844078540802,0.29613885283470154,0.9947476387023926,0.9939607381820679,0.00525231659412384,0.006039254367351532,0.7120225696255039,0.3610728650848892,0.15989676318729684,0.19168733918072461,0.7381310849937851,0.6247418153367095,2.807782323088759e-06,5.61877235720937e-10,1.5511707474047398e-09,-1.4947507591314514e-09,0.006127423141151667,0.015372741036117077,0.028850344941020012,0.05412505567073822,60.6174201965332,54.613425800002005,379.322265625
96,6111,-0.5749145292100453,-0.28694780912033463,0.04571029573442444,1.118929640010551,63,189,0.5835262537002563,0.5808187127113342,0.5,0.6333056092262268,0.29920053482055664,0.9950084090232849,0.9941613078117371,0.004991620779037476,0.005838677287101746,0.7368126745169276,0.34990982097984114,0.1634206398946949,0.1864105861920441,0.766290641857662,0.6567633680313709,1.6339222455030722e-06,4.715162559825123e-10,7.872253266535118e-10,-2.2058251269322882e-09,0.006650079973042011,0.014774526469409466,0.03152771294116974,0.05193603038787842,59.98910140991211,54.12508819999857,379.322265625
97,6174,-0.5750451561004396,-0.2928606030486879,0.04566019844441187,1.1136701264709392,63,189,0.5501972436904907,0.5475515127182007,0.5,0.5665714144706726,0.36578238010406494,0.9949537515640259,0.994463324546814,0.005046263337135315,0.005536660552024841,0.7297803304026143,0.33868127860627745,0.15194583660884678,0.15923041615346673,0.7027675895292091,0.7048972356283427,2.679996498500259e-06,7.865136162797312e-10,1.248688819011079e-09,-1.1990876123746773e-09,0.006713980343192816,0.015253878198564053,0.025688333436846733,0.06409306824207306,60.82957077026367,54.182420000001,379.322265625
98,6237,-0.5740635281517392,-0.27783426910481124,0.04601877176808932,1.115402996855438,63,189,0.5750032663345337,0.5723869204521179,0.5,0.5579210519790649,0.25790804624557495,0.9949959516525269,0.9945387840270996,0.0050040483474731445,0.005461178719997406,0.7306868569760133,0.3332568408279874,0.14395515976041798,0.16003969281644484,0.710758925760079,0.6813633134468118,1.3449981572932757e-06,5.270716698784232e-10,8.649025384777076e-10,-1.6226801130016107e-09,0.007450066041201353,0.010697559453547001,0.03405191749334335,0.05976375564932823,60.95884704589844,55.05492459999732,379.322265625
99,6300,-0.5747999529989939,-0.28099344055803993,0.04531747504832253,1.114304450769273,63,189,0.5658870339393616,0.5633230805397034,0.5,0.5837520360946655,0.3202039897441864,0.9951474666595459,0.9945968389511108,0.004852510988712311,0.005403138697147369,0.7240411832577209,0.35409320136180705,0.1652763752644786,0.18660444289633268,0.7220477473920567,0.6537373300848828,9.70526571109076e-07,7.164836280016849e-10,1.2795544623855903e-09,-1.5750018794426053e-09,0.008105033077299595,0.01190959382802248,0.039293915033340454,0.056914567947387695,60.4667854309082,54.78737750000073,379.322265625
