epoch,global_step,loss_D,loss_G,grad_norm_D,grad_norm_G,discriminator_updates,generator_updates,V_trace,V_direct_success,accuracy,z_real,z_fake,output_mass_real,output_mass_fake,leakage_real,leakage_fake,fidelity_mean_states,trace_distance_mean_states,hellinger_mean_states,total_variation_mean_states,purity_real_mean_state,purity_fake_mean_state,trace_drift_max,trace_imag_max,hermiticity_drift_max,min_eigenvalue,autoencoder_reconstruction_mse,generated_mean_image_mse,generated_image_pixel_variance,real_image_pixel_variance,generated_latent_effective_dimensions,epoch_seconds,peak_cuda_memory_mb
43,2772,-0.5625635716650221,-0.5457182201758894,0.03608343614235757,1.0924079850237205,63,189,0.5710498690605164,0.5710499286651611,0.5,0.808202862739563,0.5240033268928528,1.000000238418579,1.0,-1.4901161193847656e-07,-8.940696716308594e-08,0.6995741546771421,0.3631284780527352,0.1612662514655356,0.18308036872999373,0.7542476087226601,0.6189112330481834,2.0876086637144908e-07,3.7301467976924574e-08,3.960037906741593e-08,-5.553125482142103e-08,0.005163193214684725,0.010639315471053123,0.03135479986667633,0.05141841620206833,58.6764030456543,10.456880499998078,104.63720703125
44,2835,-0.5631328168369475,-0.5312828016344202,0.03605282685113332,1.098625123500824,63,189,0.5501925349235535,0.5501925349235535,0.5,0.7556711435317993,0.5549010634422302,1.0,1.0,-2.9802322387695312e-08,-2.2351741790771484e-08,0.6875811024197012,0.3813478166582039,0.181517522285271,0.2124163332598622,0.6845743457130786,0.6570243702739134,9.852556104306132e-08,4.8101585537613234e-08,3.474718823781586e-08,-5.5633460258327215e-08,0.006355208810418844,0.017394116148352623,0.03175268694758415,0.060532934963703156,60.4994010925293,10.527892099999008,104.63720703125
45,2898,-0.5617565512657166,-0.5396649214641127,0.03614999460322516,1.0914158628731179,63,189,0.5512807369232178,0.5512807369232178,0.5,0.7962841987609863,0.5911612510681152,1.0,1.0,7.450580596923828e-09,-7.450580596923828e-09,0.7061286259739019,0.35748270781219094,0.16274090229892627,0.17811887236284224,0.6995817204831551,0.6323046516262221,1.1080919648520648e-07,2.3191339557082635e-08,4.5310579580825715e-08,-5.707060370479168e-08,0.004849784076213837,0.014401868917047977,0.0347449816763401,0.060796964913606644,59.34392166137695,10.499171499999647,104.63720703125
46,2961,-0.5621565154620579,-0.5516586756264722,0.03597293081619437,1.0709036103001348,63,189,0.5518049597740173,0.5518049597740173,0.5,0.7938406467437744,0.5866208076477051,1.0,1.0,-4.470348358154297e-08,-3.725290298461914e-08,0.7252840128683095,0.3485957586106341,0.15120851729553617,0.17710926946047106,0.7351898840382747,0.667290213822508,2.670858521014452e-07,5.4032964928729665e-08,3.373393840393952e-08,-6.604414592178497e-08,0.007545401807874441,0.016099708154797554,0.028419271111488342,0.057186368852853775,60.67719650268555,10.371677399998589,104.63720703125
47,3024,-0.5623601447968256,-0.53024708373206,0.03573462603584168,1.0928716637470104,63,189,0.5790048837661743,0.5790048837661743,0.5,0.7640120983123779,0.4479924738407135,1.0,1.0,3.725290298461914e-08,-1.4901161193847656e-08,0.690721533878657,0.3995913099559353,0.1874669346085893,0.21054310456273057,0.7159429702207998,0.640334564007969,1.5558907762169838e-07,4.229201087599388e-08,3.889317255061325e-08,-5.499295911237052e-08,0.007579720579087734,0.017828747630119324,0.02981436997652054,0.05909048020839691,56.75771713256836,10.319342700000561,104.63720703125
48,3087,-0.5619399812486436,-0.526283506205473,0.035892702373010774,1.1004151657775596,63,189,0.5815671682357788,0.5815672278404236,0.5,0.7785369753837585,0.45226824283599854,1.0,1.0000001192092896,-5.21540641784668e-08,-1.043081283569336e-07,0.6847998416819944,0.3618312870874617,0.15591740514298422,0.17123672215610947,0.728302765070056,0.6021680281666355,2.0037987269461155e-07,1.546288675574603e-08,3.946874309408868e-08,-6.081246954573754e-08,0.0060368794947862625,0.013106049969792366,0.03208355978131294,0.05752285569906235,59.34672546386719,10.372002600000997,104.63720703125
49,3150,-0.5625983523944068,-0.5255488221922879,0.03532713494958386,1.0973660488608021,63,189,0.5560938119888306,0.5560937523841858,0.5,0.7756215333938599,0.5512463450431824,1.0,1.0,0.0,0.0,0.7338987459892725,0.3356188677963636,0.15049540349018847,0.16873093916939202,0.7697904535028037,0.6492353661075354,2.0778679754585028e-07,3.979245874474735e-08,4.753634996745859e-08,-7.209088538112598e-08,0.004926481284201145,0.01478886604309082,0.028138646855950356,0.050706278532743454,60.257591247558594,10.362622799999372,104.63720703125
50,3213,-0.5625044854860457,-0.5226928926018811,0.035727461681716026,1.1022259961991083,63,189,0.5714432001113892,0.5714432001113892,0.5,0.8106310367584229,0.5248582363128662,1.0,1.0,3.725290298461914e-08,-4.470348358154297e-08,0.7198415904090252,0.3616146327253623,0.17410151404542637,0.1746066058076808,0.7769755561757654,0.627694363671592,1.5427940525114536e-07,4.273749273486088e-08,4.485843546238652e-08,-5.5578347062356995e-08,0.0059083858504891396,0.017356645315885544,0.03408406674861908,0.052372779697179794,59.48900604248047,10.435359300001437,104.63720703125
51,3276,-0.5629942483372159,-0.5308056927862621,0.035558753395600926,1.097509243185558,63,189,0.5551247000694275,0.5551247000694275,0.5,0.7951116561889648,0.5746127963066101,1.0,1.0,5.21540641784668e-08,4.470348358154297e-08,0.7098177658276382,0.376878147724525,0.17567136574816625,0.188379094599614,0.7554924854589826,0.6453680863927906,1.2747477740049362e-07,3.584374988485628e-08,4.6566128730773926e-08,-6.416504349682257e-08,0.0054239691235125065,0.023167554289102554,0.030263852328062057,0.05650785565376282,59.1875,10.467349199996534,104.63720703125
52,3339,-0.5636873018173945,-0.5351260282375194,0.03634675305395845,1.0890237260117102,63,189,0.5521676540374756,0.5521676540374756,0.5,0.767439603805542,0.5587690472602844,1.0,1.0,0.0,-1.4901161193847656e-08,0.7254164245985881,0.3305347997020438,0.1515798162595729,0.1731799487649903,0.7280876001549288,0.6461094711363594,1.4086253941059113e-07,5.038410148122674e-08,5.407291325809638e-08,-8.512331144482235e-08,0.005597516894340515,0.008847136981785297,0.031237037852406502,0.05585596337914467,60.5802001953125,10.320657899999787,104.63720703125
53,3402,-0.5629472940687149,-0.5149601641155425,0.03581096311765058,1.1058795316509469,63,189,0.5688846707344055,0.5688847303390503,0.5,0.7979840040206909,0.5224453210830688,1.0,1.0000001192092896,-2.9802322387695312e-08,-1.043081283569336e-07,0.7332150717392012,0.33890350559786336,0.14332696039386017,0.1620750176828507,0.7805891405534116,0.6610277830689134,2.4914788809837773e-07,3.9158451259346805e-08,3.6209314657753566e-08,-5.363819134664519e-08,0.006347648799419403,0.019860345870256424,0.030305732041597366,0.05465605854988098,61.393375396728516,10.299987000002147,104.63720703125
54,3465,-0.5632515521276564,-0.5370011190888743,0.035650381818413734,1.0897927776215568,63,189,0.5734889507293701,0.5734889507293701,0.5,0.7843666076660156,0.4904109239578247,1.0,1.0,7.450580596923828e-09,-5.21540641784668e-08,0.7161293893589868,0.40935678666766817,0.21062579986999394,0.23379108043094085,0.7522175421405873,0.6607140759544261,1.1068186722695827e-07,2.325495849185566e-08,3.725290298461914e-08,-6.078000093505046e-08,0.008039599284529686,0.024745069444179535,0.02846617065370083,0.05543576180934906,58.55839538574219,10.3205753000002,104.63720703125
55,3528,-0.5630744099617004,-0.5147164380424237,0.03517023172406923,1.1108607362817835,63,189,0.5833218097686768,0.5833218097686768,0.5,0.7813515663146973,0.44806432723999023,1.0,1.0,-4.470348358154297e-08,-2.2351741790771484e-08,0.7166968512903146,0.35957912943884496,0.1625783304588052,0.18797458920913612,0.7264234018367546,0.6513770179238072,1.6582634998485446e-07,3.10866319300912e-08,4.505137586015397e-08,-5.406699205901943e-08,0.0051667834632098675,0.016611464321613312,0.029975375160574913,0.05806659162044525,60.04726028442383,10.452283200000238,104.63720703125
56,3591,-0.5630120209285191,-0.5176613037548368,0.03463911900799426,1.1014275317469602,63,189,0.5743753910064697,0.5743754506111145,0.5,0.7735519409179688,0.476050466299057,1.000000238418579,1.0000001192092896,-1.341104507446289e-07,-1.4901161193847656e-07,0.7179531871631788,0.34192714337083746,0.14757974451191333,0.1566188718181642,0.7476074112524338,0.6354866925568627,2.4702785594854504e-07,4.5314366894227964e-08,3.76696668866215e-08,-6.652054985930502e-08,0.006137672811746597,0.012433075346052647,0.0366550013422966,0.0520712286233902,60.09349060058594,10.397095000000263,104.63720703125
57,3654,-0.56129751318977,-0.5403517989254503,0.03528326386142345,1.0818773381924502,63,189,0.5592336654663086,0.5592336654663086,0.5,0.7734439373016357,0.5365091562271118,1.0,1.0,5.21540641784668e-08,7.450580596923828e-09,0.7159583851871384,0.39449819278484954,0.2012264714273237,0.23067230164093414,0.7670926682009599,0.6345111910276435,1.6990816220641136e-07,4.1038710898305686e-08,3.7438704152110554e-08,-5.525543515353643e-08,0.004404173698276281,0.02249855548143387,0.03551094979047775,0.050505343824625015,59.26335525512695,10.496704100001807,104.63720703125
58,3717,-0.560442188429454,-0.5403379693863883,0.0346950197976733,1.0896827796148876,63,189,0.5826681852340698,0.5826681852340698,0.5,0.7993794083595276,0.46870672702789307,1.0,1.0,-2.9802322387695312e-08,-2.2351741790771484e-08,0.7186832078723094,0.3457634519162829,0.14885744719776342,0.15501623311344737,0.7348243414674375,0.6197824679825374,1.5381374396383762e-07,3.450581851499601e-08,5.1753386815822884e-08,-5.967559819636316e-08,0.004475507885217667,0.012365756556391716,0.033189550042152405,0.05851566791534424,60.45309066772461,10.613694299998315,104.63720703125
59,3780,-0.5622608548118955,-0.5337362685216167,0.03507174885580464,1.0830754379116039,63,189,0.5471283793449402,0.5471283197402954,0.5,0.7701584100723267,0.5816449522972107,0.9999999403953552,0.9999999403953552,6.705522537231445e-08,2.2351741790771484e-08,0.7194146297449165,0.3557807467448001,0.16030097824479922,0.18155815392016567,0.6779122261646854,0.6777399344845311,1.8011451174970716e-07,3.751953505477454e-08,4.53201124839352e-08,-5.4431759587749114e-08,0.005303993821144104,0.016463834792375565,0.03250396251678467,0.06816142052412033,60.20505905151367,10.410784399999102,104.63720703125
60,3843,-0.5619379679361979,-0.5297996352904688,0.03550038445327017,1.0934655272140705,63,189,0.5534113645553589,0.5534114241600037,0.5,0.7576823234558105,0.5440367460250854,1.0000001192092896,1.0000001192092896,-1.043081283569336e-07,-1.1920928955078125e-07,0.7359231274215833,0.3484042236290583,0.15497498075006633,0.17602028296656932,0.6977414747547279,0.6723125142625199,1.8263381207361817e-07,2.9562415333403425e-08,4.53201124839352e-08,-6.20899979134176e-08,0.006132203619927168,0.01181662268936634,0.03145437687635422,0.06175810843706131,60.21562576293945,10.411043500000233,104.63720703125
61,3906,-0.5617986349832444,-0.5333484497965959,0.03546317879642759,1.086953312947006,63,189,0.5681911110877991,0.5681911110877991,0.5,0.7988039255142212,0.5260394215583801,1.0,1.0,-2.2351741790771484e-08,-4.470348358154297e-08,0.6940619621515274,0.40887123904140926,0.20994376155174063,0.23935659490201552,0.8029978436017902,0.613959535062067,2.6190355129074305e-07,3.022669526307753e-08,3.7990655851310376e-08,-5.8766123523985124e-08,0.005441032815724611,0.027216775342822075,0.03696959465742111,0.047710008919239044,60.73853302001953,10.551810699998896,104.63720703125
62,3969,-0.5630759483291989,-0.5363083814502393,0.03605161707789179,1.0838378708829324,63,189,0.5560779571533203,0.5560779571533203,0.5,0.7671459913253784,0.5428342819213867,1.0,1.0,-5.960464477539063e-08,0.0,0.700287854265051,0.3687571304586093,0.17604428668977154,0.1979373864843291,0.7265109629647236,0.643894520099622,1.204607542604208e-07,3.784578763918467e-08,3.7438704152110554e-08,-6.152632369009561e-08,0.005319050047546625,0.011490492150187492,0.027393462136387825,0.049569692462682724,59.86668395996094,10.846451199999137,104.63720703125
63,4032,-0.5627205305629306,-0.52104811898615,0.03494553507438728,1.0970911506622556,63,189,0.5617756843566895,0.5617756843566895,0.5,0.767285168170929,0.5201824903488159,1.0,1.0,-1.4901161193847656e-08,-6.705522537231445e-08,0.7224029644983114,0.35986348329531354,0.16147602204138795,0.17767552444492307,0.7158903026747447,0.6464468424066521,2.2799940779805183e-07,3.6093028419302564e-08,4.474227186092851e-08,-5.464207612567466e-08,0.007050100713968277,0.018715262413024902,0.0337025448679924,0.06255301088094711,60.147613525390625,10.556102599999576,104.63720703125
64,4095,-0.5622423499349564,-0.5053697184280113,0.035544220860751846,1.1036795261044983,63,189,0.5557764768600464,0.5557764172554016,0.5,0.772496223449707,0.549390435218811,0.9999999403953552,1.0,5.960464477539063e-08,7.450580596923828e-09,0.7324946357477258,0.3707276835786093,0.17936799997901817,0.2100185961130411,0.8135065052843155,0.6639560946458396,1.32487912196666e-07,2.4384057220432076e-08,4.344397704933063e-08,-6.638008673256064e-08,0.005761935841292143,0.03254568949341774,0.03037176840007305,0.04671788588166237,60.452457427978516,10.29153480000241,104.63720703125
65,4158,-0.5629197765910436,-0.5345155929446851,0.035748207261638035,1.0814566833001595,63,189,0.5731780529022217,0.5731780529022217,0.5,0.7960243225097656,0.5033119916915894,1.0,1.0,2.2351741790771484e-08,7.450580596923828e-09,0.7049824406009276,0.35787058228370355,0.1621651468836426,0.17735403865753338,0.695349033218017,0.6694602846650233,1.6504782252013683e-07,1.8413994955571167e-08,3.7438704152110554e-08,-5.9203398946572076e-08,0.006488659884780645,0.015078851953148842,0.026623252779245377,0.06294041872024536,58.51005554199219,10.647889299998496,104.63720703125
66,4221,-0.561480374563308,-0.5321106119130654,0.03437415055102772,1.0764235103571858,63,189,0.5802947282791138,0.580294668674469,0.5,0.7679874897003174,0.4468085765838623,0.9999998807907104,0.9999999403953552,9.685754776000977e-08,4.470348358154297e-08,0.6962961619864689,0.38997350792757357,0.17808100713241873,0.20747889461924449,0.7596901906136178,0.6177053323010844,1.4281977200880647e-07,4.7464339016870666e-08,3.122362236350814e-08,-5.7848375882155215e-08,0.007601320743560791,0.01679275743663311,0.03809235617518425,0.05050808936357498,59.287498474121094,10.397956499997235,104.63720703125
67,4284,-0.5612117118305631,-0.5189396038887992,0.036048641871838344,1.0964626906410095,63,189,0.5626603960990906,0.5626603960990906,0.5,0.7686102390289307,0.5179686546325684,0.9999998807907104,1.0,6.705522537231445e-08,2.2351741790771484e-08,0.7126038362704334,0.33990413814592696,0.14652658709847727,0.16747889770731952,0.7267180760829763,0.6199103555614713,1.3993803804623894e-07,2.325272995592348e-08,3.746258803358173e-08,-5.258085744986791e-08,0.004652018193155527,0.015248371288180351,0.031967297196388245,0.05870186537504196,60.45150375366211,10.504817199998797,104.63720703125
68,4347,-0.5615196076650468,-0.533642503950331,0.03565724350748554,1.0753784826192907,63,189,0.5744019746780396,0.5744019746780396,0.5,0.8216479420661926,0.5240400433540344,1.0,1.0,7.450580596923828e-09,7.450580596923828e-09,0.7307207366846501,0.35831900244145715,0.15918602530794673,0.1734625621303701,0.7737045592802194,0.6591107936635472,1.7850197764346376e-07,5.229623354328916e-08,5.603435991887496e-08,-5.829770858039273e-08,0.005001163110136986,0.023413319140672684,0.029219074174761772,0.05398174002766609,60.32178497314453,10.323460800002067,104.63720703125
69,4410,-0.5617971126995389,-0.5412387630296132,0.03502951488490143,1.0743022491692236,63,189,0.550713837146759,0.550713837146759,0.5,0.7845292687416077,0.5816739797592163,1.0,1.0,4.470348358154297e-08,-7.450580596923828e-08,0.7266480279522053,0.3423143657521325,0.15704732238209912,0.1766961270847064,0.7497217340032247,0.6820910267348621,1.8256469047628343e-07,6.224212324712486e-08,3.7990655851310376e-08,-5.3645539018114115e-08,0.00507799768820405,0.012372566387057304,0.030851328745484352,0.050538402050733566,60.77095413208008,10.664381699996738,104.63720703125
70,4473,-0.5610971696793087,-0.5368078639582982,0.03476519811721075,1.07432516605135,63,189,0.5625120997428894,0.5625120997428894,0.5,0.7808895111083984,0.5308411121368408,1.0,1.0,-5.960464477539063e-08,-5.960464477539063e-08,0.7127845671526056,0.35704085005281117,0.1641474618237144,0.18682631085904078,0.7591965817511771,0.6214360623511327,2.4810924514895305e-07,4.022174478895968e-08,4.470348358154297e-08,-6.808462219344469e-08,0.006581237073987722,0.0198209285736084,0.029561005532741547,0.053061503916978836,59.541622161865234,10.26764589999948,104.63720703125
71,4536,-0.5623943039349147,-0.5436768331540325,0.03571682955537524,1.072834618823238,63,189,0.5594285130500793,0.5594285726547241,0.5,0.7951340675354004,0.557420015335083,1.0,1.0000001192092896,-8.940696716308594e-08,-1.341104507446289e-07,0.7117294220121434,0.3712518919184767,0.17565951783361863,0.20018693833425466,0.7862672922191614,0.6331496475467835,2.086162567138672e-07,5.992672809373989e-08,4.8976588118421205e-08,-5.9549984458697334e-08,0.006115790456533432,0.021436462178826332,0.03379783406853676,0.05218913406133652,60.14445877075195,10.326004099999409,104.63720703125
72,4599,-0.561239102530101,-0.5309495580574822,0.0347945573074477,1.0786155414959742,63,189,0.5711914896965027,0.5711915493011475,0.5,0.8122912645339966,0.5275253057479858,1.0,1.0,-7.450580596923828e-08,-8.195638656616211e-08,0.722953324774499,0.348888452957124,0.15028872640827334,0.16865864150872506,0.7793623216588823,0.6310689292129043,2.0585139282047749e-07,4.21604391467878e-08,3.671468462584926e-08,-6.202560860028802e-08,0.007827285677194595,0.01899474486708641,0.036260075867176056,0.051357101649045944,59.28746795654297,10.348711699996784,104.63720703125
73,4662,-0.5616487302477398,-0.5614882740709517,0.03493797332639732,1.0576996052706684,63,189,0.566317617893219,0.566317617893219,0.5,0.819481611251831,0.5542110800743103,1.0,1.0,0.0,-3.725290298461914e-08,0.7117433163544995,0.35913607234148204,0.1718318128667107,0.18652539035447574,0.7291380303959147,0.6391574503128629,1.3320823200047016e-07,3.414094773210308e-08,4.53201124839352e-08,-6.246504688703763e-08,0.006214445922523737,0.01882917247712612,0.032560382038354874,0.057492293417453766,59.10111618041992,10.361627799997223,104.63720703125
74,4725,-0.5619471167761182,-0.5582943057257032,0.034961895869364816,1.0556205012810924,63,189,0.566272497177124,0.5662724375724792,0.5,0.8142606616020203,0.549170732498169,0.9999998807907104,1.0,8.940696716308594e-08,1.4901161193847656e-08,0.7285947451400087,0.3406189388716379,0.15002878100324246,0.16057408909482507,0.7589063342854425,0.6630637051660931,9.002542356029153e-08,2.314334496939484e-08,4.470348358154297e-08,-5.7137886565635654e-08,0.007199727464467287,0.012171395123004913,0.02897593192756176,0.05522670969367027,59.041290283203125,10.307493599997542,104.63720703125
75,4788,-0.5610958744609167,-0.5370086146094811,0.035162590976272314,1.0724127494468891,63,189,0.5613163709640503,0.5613164305686951,0.5,0.7827686667442322,0.5375031232833862,1.0,1.0,-5.960464477539063e-08,-5.960464477539063e-08,0.7058625377567255,0.3697377450162797,0.17174900799470244,0.18712214128526747,0.7452096902323706,0.6141629605190779,1.6553713066969067e-07,3.591278155412603e-08,4.485843546238652e-08,-7.317049674590861e-08,0.006117026321589947,0.010078268125653267,0.03627660870552063,0.056468669325113297,59.570735931396484,10.350656100003107,104.63720703125
76,4851,-0.5613005255895948,-0.5433930850848949,0.034813180211044494,1.0684278118547308,63,189,0.5577981472015381,0.5577982068061829,0.5,0.7846545577049255,0.5534619092941284,1.0,1.0,-7.450580596923828e-08,-1.043081283569336e-07,0.7072819204615599,0.3616962700841143,0.16084312135427217,0.18397767111589813,0.7338958359606519,0.6234334283767377,1.5283876564353704e-07,3.040177691190915e-08,2.986047331594191e-08,-6.834760734507805e-08,0.00821094959974289,0.017216937616467476,0.03240981698036194,0.05492576211690903,60.47540283203125,10.637919799999509,104.63720703125
77,4914,-0.5620267930484953,-0.5221175489917634,0.03489321254430309,1.0743619377020175,63,189,0.5696277618408203,0.5696277618408203,0.5,0.7805553078651428,0.5020442008972168,1.0,1.0,-6.705522537231445e-08,-2.9802322387695312e-08,0.7139445231251895,0.3826345866915553,0.19128194558431888,0.2139215116386074,0.7538997431675124,0.6515584876938488,1.572916517034173e-07,4.134093996017822e-08,3.514431838712321e-08,-6.819150878091998e-08,0.00830615870654583,0.026219839230179787,0.028963487595319748,0.05802140757441521,59.942264556884766,10.534192100003565,104.63720703125
78,4977,-0.5614594363030934,-0.5298108568897953,0.03504034090373251,1.0698767865776384,63,189,0.5464390516281128,0.5464390516281128,0.5,0.7844737768173218,0.5987175107002258,0.9999999403953552,1.0,5.960464477539063e-08,4.470348358154297e-08,0.7442983141350152,0.3298398823121762,0.1512542921870021,0.16490294608353517,0.754452083542064,0.6676948983821893,1.372682163491845e-07,5.422978921823529e-08,4.344397704933063e-08,-6.39277374158438e-08,0.00688778143376112,0.01713051088154316,0.02999873086810112,0.05763440951704979,60.71554183959961,10.48958909999783,104.63720703125
79,5040,-0.561577800720457,-0.5429604203297348,0.03522533695730898,1.0630975302565036,63,189,0.5577681064605713,0.5577680468559265,0.5,0.7720545530319214,0.5409822463989258,1.0,1.0,7.450580596923828e-09,5.960464477539063e-08,0.7236915153643407,0.3528390298837806,0.15802162991796345,0.17895385974959988,0.7435380465574322,0.6797046900635038,1.4410761650651693e-07,2.8639173001859808e-08,4.4945361137441004e-08,-5.130178207625112e-08,0.00638936273753643,0.017928944900631905,0.028509430587291718,0.06075393781065941,59.08531188964844,10.389025799999217,104.63720703125
80,5103,-0.5616065083988129,-0.5242288726032096,0.03477532082488612,1.0745415649716816,63,189,0.5518494248390198,0.5518494844436646,0.5,0.7871742248535156,0.5797765851020813,1.0,1.000000238418579,-7.450580596923828e-08,-1.7881393432617188e-07,0.7218213059873587,0.3512765563741685,0.15476774938643384,0.17675806061305688,0.7249535412215367,0.6730442242082038,2.2730091586709023e-07,6.088130257569935e-08,4.012260442327338e-08,-6.437456024002363e-08,0.006102637387812138,0.017969314008951187,0.029698342084884644,0.06198884919285774,60.30418395996094,10.675110899999709,104.63720703125
81,5166,-0.5624606656649757,-0.5149427601900051,0.034752234106972105,1.0772524066072293,63,189,0.5577983856201172,0.5577983856201172,0.5,0.7540043592453003,0.5228109359741211,1.0,1.0000001192092896,-8.940696716308594e-08,-9.685754776000977e-08,0.7554856616771009,0.3230355040489399,0.14366286461798325,0.16121180191683873,0.7309364445546594,0.6684248648099799,1.9220169633626938e-07,2.394713312890706e-08,4.344397704933063e-08,-6.412842103474743e-08,0.005076079163700342,0.013521254993975163,0.032039083540439606,0.058525219559669495,60.48152160644531,10.497778400000243,104.63720703125
82,5229,-0.5622513104998876,-0.49709773852080896,0.03556263198455175,1.0880581547343542,63,189,0.5702027082443237,0.5702027082443237,0.5,0.7462395429611206,0.46542873978614807,1.0,0.9999999403953552,2.9802322387695312e-08,5.21540641784668e-08,0.7064212156036093,0.3757510549431133,0.1718064236644319,0.1977132019876092,0.7107628024937845,0.6706038497611615,9.487848728895187e-08,3.2364155092001745e-08,3.7438704152110554e-08,-5.8016506759099774e-08,0.006221324671059847,0.019299503415822983,0.02852201648056507,0.059929896146059036,59.0341682434082,10.471322199999122,104.63720703125
83,5292,-0.5614584712755113,-0.5007620786548291,0.03449211988065924,1.0897861968272577,63,189,0.5614264011383057,0.5614264607429504,0.5,0.7576227784156799,0.5119172930717468,1.000000238418579,1.000000238418579,-1.6391277313232422e-07,-1.7881393432617188e-07,0.7209516872209417,0.37996479489095164,0.18322077568047643,0.19379457682194,0.7978060965094279,0.6271611613065388,3.388086042832583e-07,4.1361615632506954e-08,3.7299440045842505e-08,-6.055918590459865e-08,0.007850038819015026,0.02244618348777294,0.03725902736186981,0.05126084014773369,59.47465515136719,10.606732799999008,104.63720703125
84,5355,-0.5613509567957076,-0.5093823863715722,0.034492741412823165,1.0847889017806482,63,189,0.5660937428474426,0.5660938024520874,0.5,0.7812323570251465,0.516857385635376,1.0,1.0000001192092896,-8.940696716308594e-08,-1.1920928955078125e-07,0.7174005772959695,0.39863366624870444,0.19416864612585366,0.2167837162155637,0.7967867225964556,0.6560089267254117,2.0043808035552502e-07,2.5656167893309267e-08,4.470348358154297e-08,-5.70854882940861e-08,0.006567439530044794,0.020061731338500977,0.0327422060072422,0.045579735189676285,59.18075942993164,10.505753400000685,104.63720703125
85,5418,-0.5624050024955992,-0.5112748925017301,0.034667102856531976,1.0792749322280681,63,189,0.5636299848556519,0.5636299848556519,0.5,0.7650647759437561,0.5105448961257935,1.0,1.0,0.0,-7.450580596923828e-09,0.7093448115002343,0.39444258105272567,0.20210804579628439,0.23752985168668694,0.7874468399298244,0.6583954240843592,1.0663825378287584e-07,1.6577371274306696e-08,4.505137586015397e-08,-6.01107567135195e-08,0.004216471221297979,0.016186628490686417,0.030801475048065186,0.0443597286939621,59.68389129638672,10.715141299999232,104.63720703125
86,5481,-0.5604318919635954,-0.5302437778818544,0.03386922491093477,1.0672177848992523,63,189,0.5525669455528259,0.5525670051574707,0.5,0.7354904413223267,0.525222659111023,1.0000001192092896,1.0000001192092896,-1.1920928955078125e-07,-1.341104507446289e-07,0.6982509145202928,0.41874411204567197,0.22864250384874987,0.25934416715239117,0.7474003882054712,0.6443422815364571,1.9049912225455046e-07,3.458836362463247e-08,3.5341206865404316e-08,-6.208815191022389e-08,0.006155813578516245,0.01904289238154888,0.03611595556139946,0.05035239830613136,59.0915641784668,10.525638299997809,104.63720703125
87,5544,-0.5612458804297069,-0.5215264174042555,0.03460370639841708,1.0693670533321522,63,189,0.5488254427909851,0.5488255023956299,0.5,0.7328773140907288,0.5375756025314331,1.000000238418579,1.000000238418579,-1.7881393432617188e-07,-1.9371509552001953e-07,0.7247864710928422,0.34111564964879837,0.1542550078930391,0.17747712246421335,0.7088479296221478,0.6741024959395154,2.881170075852424e-07,3.397678835850848e-08,3.7438704152110554e-08,-6.08603270329837e-08,0.005867986939847469,0.01851564273238182,0.027627306059002876,0.06230423226952553,60.02767562866211,10.701933399999689,104.63720703125
88,5607,-0.561004774911063,-0.5023056413761522,0.03445572406053543,1.088941289003564,63,189,0.5688198804855347,0.5688199400901794,0.5,0.7779600620269775,0.5026804208755493,1.0,1.0,-4.470348358154297e-08,-5.21540641784668e-08,0.6937813047927911,0.3538428988831189,0.15471947251362303,0.17471299947657454,0.7275490421777986,0.6055686309901348,1.5660771168768406e-07,3.4850872354663665e-08,3.889317255061325e-08,-6.778297056190767e-08,0.006008447147905827,0.02021700330078602,0.029180267825722694,0.0646246001124382,59.72218322753906,10.519750999999815,104.63720703125
89,5670,-0.5607919806525821,-0.5244469339885409,0.034714666476088854,1.0611292997365276,63,189,0.5653165578842163,0.5653165578842163,0.5,0.7878761291503906,0.5266099572181702,1.0,1.0,-1.4901161193847656e-08,-5.960464477539063e-08,0.733239848635282,0.32172109121663517,0.13823184088025559,0.1526762715183,0.7316130206148257,0.6607569770393766,1.9866274669766426e-07,3.4767677670449054e-08,4.0978193283081055e-08,-5.350970599721198e-08,0.005820928607136011,0.008302117697894573,0.02862299233675003,0.05519320070743561,60.95564651489258,10.680102199999965,104.63720703125
90,5733,-0.5610518436583262,-0.5179176830425465,0.03535236799645992,1.0607547091428564,63,189,0.5629732012748718,0.5629732608795166,0.5,0.7512714862823486,0.49937862157821655,1.0,1.0,-5.960464477539063e-08,-8.940696716308594e-08,0.7348586363993656,0.3351990813649218,0.14972169511095318,0.17419962878494188,0.7395962615838962,0.6525507510356819,1.850421540439129e-07,5.16455354523937e-08,3.1828894262453654e-08,-5.812683765733825e-08,0.006493838969618082,0.014423184096813202,0.030583104118704796,0.05454384535551071,60.03316879272461,10.655023399998754,104.63720703125
91,5796,-0.5603778806943742,-0.5181108943369023,0.03443063585649407,1.0634079156098541,63,189,0.5543933510780334,0.5543934106826782,0.5,0.7413771748542786,0.5238037109375,1.0,1.0,-7.450580596923828e-08,-5.960464477539063e-08,0.7369743700654948,0.36813813128258077,0.19160227358347665,0.21259889998808554,0.7851843754279721,0.6907778736929263,2.0262086763978004e-07,3.6576135277639754e-08,4.485843546238652e-08,-6.30918773629209e-08,0.00647003436461091,0.009982132352888584,0.0340886265039444,0.04533183574676514,59.545372009277344,10.441402299999027,104.63720703125
