update,old_loss_mean,new_loss_mean,delta_loss,old_test1_mean,new_test1_mean,delta_test1,old_test2_mean,new_test2_mean,delta_test2,old_test3_mean,new_test3_mean,delta_test3,old_test4_mean,new_test4_mean,delta_test4
118,0.17164455525200997,0.13427701791127522,-0.03736753734073475,0.45423093902207157,0.30020034362872444,-0.15403059539334713,0.41478538906157925,0.3907094816366831,-0.024075907424896126,0.9440247360705217,0.9697956720987956,0.02577093602827385,0.950873526065114,0.9806116461753845,0.02973812011027055
119,0.1713290834069089,0.13408002058664958,-0.037249062820259304,0.45411341617529105,0.30011412501335144,-0.1539992911619396,0.4146246617170008,0.39046712418397267,-0.02415753753302813,0.9442898623111574,0.9699186404546102,0.02562877814345277,0.9511271067285337,0.9807097276051839,0.0295826208766502
120,0.17101571006098668,0.13388462861378989,-0.03713108144719679,0.4539976719187265,0.3000271151463191,-0.1539705567724074,0.4144656530812195,0.39022412300109866,-0.024241530080120866,0.9445528222824152,0.9700404008229574,0.025487578540542177,0.9513785287141212,0.9808067997296651,0.029428271015543905
121,0.1707044136233237,0.1336908221244812,-0.03701359149884251,0.4538836812461565,0.2999393045902252,-0.1539443766559313,0.4143083395614263,0.3899804621934891,-0.024327877367937234,0.9448136383643877,0.9701610485712687,0.025347410206881027,0.9516278152080884,0.9809028665224712,0.029275051314382794
122,0.17039517282365166,0.13349854548772175,-0.03689662733592991,0.4537714194755194,0.2998507171869278,-0.15392070228859162,0.414152697908914,0.3897361656030019,-0.02441653230591212,0.9450723326898308,0.9702805121739705,0.02520817948413967,0.9518749891252438,0.980997916062673,0.029122926937429128
123,0.17008796670606902,0.13330782651901246,-0.036780140187056554,0.45366086224272123,0.29976132114728293,-0.1538995410954383,0.4139987052114646,0.38949123124281565,-0.02450747396864894,0.9453289271454673,0.9703988591829936,0.025069932037526277,0.9521200731109741,0.9810920278231303,0.02897195471215619
124,0.1697827746229022,0.1331186294555664,-0.03666414516733579,0.45355198549566594,0.2996711721022924,-0.15388081339337356,0.4138463388860009,0.38924566507339475,-0.024600673812606166,0.9455834433734054,0.9705161213874817,0.02493267801407628,0.9523630895433137,0.9811851938565572,0.028822104313243502
125,0.1694795762287084,0.13293092250823973,-0.03654865372046867,0.4534447654885081,0.29958024322986604,-0.15386452225864206,0.41369557667149187,0.3889994869629542,-0.02469608970853765,0.9458359027726605,0.970632274945577,0.024796372172916525,0.9526040605350994,0.9812773982683818,0.0286733377332824
126,0.16917835147441634,0.13274472554524738,-0.03643362592916896,0.4533391787761121,0.2994885673125585,-0.15385061146355355,0.4135463966221063,0.38875269889831543,-0.024793697723790864,0.9460863265007698,0.9707473158836365,0.02466098938286665,0.9528430079362005,0.9813686649004618,0.028525656964261348
127,0.16887908060160056,0.13255999088287354,-0.03631908971872702,0.4532352022087148,0.299396121998628,-0.15383908021008685,0.41339877710060097,0.3885052959124247,-0.024893481188176247,0.9463347354754984,0.9708613236745198,0.024526588199021426,0.953079953335817,0.9814590573310852,0.028379103995268218
128,0.16858174413688662,0.1323767383893331,-0.03620500574755353,0.45313281292678076,0.2993029460310936,-0.15382986689568717,0.4132526967719386,0.388257305820783,-0.024995390951155605,0.9465811503766226,0.9709742903709412,0.02439313999431858,0.9533149180648404,0.981548547744751,0.02823362967991061
129,0.1682863228864831,0.1321949283281962,-0.03609139455828689,0.45303198835604247,0.2992090120911598,-0.15382297626488267,0.41310813459712237,0.38800872564315797,-0.025099408953964397,0.9468255916477885,0.9710862080256144,0.02426061637782595,0.9535479231982681,0.9816371361414592,0.02808921294319111
130,0.16799279793083705,0.13201456069946288,-0.035978237231374166,0.4529327062027188,0.29911436289548876,-0.15381834330723004,0.4129650698272428,0.38775959809621174,-0.02520547173103105,0.9470680794984361,0.9711971203486125,0.02412904085017642,0.9537789895576683,0.9817248463630677,0.027945856805399405
131,0.16770115061940988,0.13183555205663045,-0.03586559856277943,0.452834944448903,0.2990189890066783,-0.1538159554422247,0.41282348199772584,0.3875098834435145,-0.025313598554211336,0.9473086339057855,0.9713070273399353,0.02399839343414989,0.9540081377136903,0.9818116982777914,0.02780356056410105
132,0.16741136256557035,0.13165799776713052,-0.035753364798439824,0.45273868134811285,0.29892291078964867,-0.15381577055846418,0.4126833509227731,0.3872596263885498,-0.025423724534223258,0.9475472746168747,0.9714159369468689,0.023868662329994184,0.9542353879886076,0.9818977157274882,0.027662327738880554
133,0.16712341564160157,0.13148175875345866,-0.035641656888142914,0.45264389542099537,0.29882611880699794,-0.15381777661399743,0.4125446566899906,0.38700882891813915,-0.025535827771851427,0.9477840211506501,0.9715238690376282,0.023739847886978138,0.9544607604589003,0.9819828947385152,0.027522134279614918
134,0.1668372919738201,0.1313069701194763,-0.035530321854343794,0.45255056545118066,0.29872863988081616,-0.1538219255703645,0.4124073796551928,0.3867574820915858,-0.025649897563607027,0.9480188928000962,0.971630851427714,0.02361195862761778,0.9546842749578601,0.9820672194163005,0.02738294445844036
135,0.1665529739378025,0.13113347291946412,-0.03541950101833838,0.45245867048127475,0.2986304725209872,-0.15382819796028757,0.4122715004373786,0.3865056167046229,-0.02576588373275568,0.9482519086344073,0.9717368642489116,0.023484955614504255,0.9549059510782244,0.9821507493654887,0.027244798287264338
136,0.16627044415371817,0.1309613545735677,-0.03530908958015047,0.4523681898089883,0.2985316261649132,-0.1538365636440751,0.4121369999138688,0.3862532456715902,-0.025883754242278623,0.948483087501192,0.9718419353167216,0.02335884781552955,0.9551258081748254,0.9822335163752238,0.027107708200398428
137,0.1659896854817658,0.13079050779342652,-0.03519917768833927,0.45227910298339086,0.2984321008125941,-0.15384700217079678,0.41200385921560073,0.38600036799907683,-0.0260034912165239,0.9487124480287058,0.971946104367574,0.023233656338868203,0.9553438653672561,0.982315452893575,0.026971587526318896
138,0.16571068101770992,0.13062102397282918,-0.035089657044880734,0.4521913898012873,0.298331921796004,-0.15385946800528333,0.4118720597225707,0.3857469916343689,-0.026125068088201808,0.9489400086281103,0.972049339612325,0.023109330984214638,0.9555601415425498,0.9823966224988302,0.02683648095628044
139,0.1654334140885158,0.13045281569163006,-0.03498059839688575,0.45210503030370847,0.29823110153277715,-0.1538739287709313,0.41174158305941777,0.3854931433995565,-0.02624843965986129,0.9491657874957522,0.9721516927083333,0.022985905212581148,0.9557746553578654,0.9824770092964172,0.026702353938551804
140,0.16515786824808135,0.13028590281804403,-0.034871965430037316,0.4520200047725093,0.2981296206514041,-0.15389038412110523,0.4116124110911449,0.3852388133605321,-0.026373597730612763,0.9493898026154609,0.97225315173467,0.022863349119209064,0.9559874252431791,0.982556676864624,0.026569251621444856
141,0.16488402727306148,0.13012027740478516,-0.03476374986827632,0.4519362937270711,0.29802751590808235,-0.15390877781898876,0.41148452591896595,0.38498402734597525,-0.026500498572990694,0.9496120717608603,0.9723537405331929,0.022741668772332635,0.9561984694039769,0.9826355854670207,0.026437116063043775
142,0.1646118751587851,0.12995591163635253,-0.034655963522432554,0.4518538779210997,0.29792478332916894,-0.15392909459193077,0.41135790987627846,0.38472879827022555,-0.026629111606052913,0.9498326124976886,0.9724534591039021,0.02262084660621355,0.9564078058239471,0.9827137430508931,0.026305937226945963
143,0.1643413961152609,0.12979273398717245,-0.034548662128088464,0.45177273833951415,0.2978214293718338,-0.15395130896768033,0.4112325455247517,0.3844731211662292,-0.026759424358522466,0.9500514421861286,0.9725523312886556,0.02250088910252701,0.9566154522676695,0.9827911734580994,0.02617572119042988
144,0.1640725745632721,0.12963080406188965,-0.034441770501382446,0.4516928561954222,0.2977174704273542,-0.15397538576806802,0.41110841565052414,0.38421701490879057,-0.026891400741733573,0.9502685779831411,0.9726503451665243,0.02238176718338314,0.956821426283296,0.9828679243723552,0.026046498089059122
145,0.16380539513055506,0.12947009404500326,-0.0343353010855518,0.4516142129271756,0.2976129243771235,-0.15400128855005207,0.41098550326050914,0.38396050333976744,-0.0270249999207417,0.9504840368448008,0.9727475603421529,0.022263523497352167,0.9570257452052248,0.9829439322153727,0.02591818701014792
146,0.16353984264806376,0.12931058406829835,-0.034229258579765415,0.45153679019550125,0.2975077802936236,-0.15402900990187762,0.41086379157879854,0.38370356559753416,-0.027160225981264385,0.9506978355286309,0.9728439450263977,0.022146109497766853,0.9572284261567644,0.9830192526181539,0.025790826461389527
147,0.16327590214631413,0.12915225823720297,-0.034123643909111157,0.4514605698807025,0.2974020649989446,-0.15405850488175787,0.4107432640431605,0.3834462434053421,-0.027297020637818414,0.9509099905959356,0.9729395190874736,0.022029528491537942,0.9574294860527843,0.9830939173698425,0.0256644313170582
148,0.16301355885181107,0.12899512847264608,-0.03401843037916499,0.4513855340799264,0.2972957640886307,-0.1540897699912957,0.4106239043016283,0.3831885367631912,-0.027435367538437117,0.9511205184141271,0.9730342785517375,0.021913760137610372,0.9576289416023492,0.9831678867340088,0.02553894513165955
149,0.16275279818355268,0.12883912722269694,-0.033913670960855735,0.4513116651044921,0.29718891382217405,-0.15412275128231806,0.41050569620917216,0.3829304397106171,-0.02757525649855508,0.9513294351590459,0.9731283187866211,0.021798883627575205,0.9578268093113409,0.9832412004470825,0.02541439113574162
150,0.1624936057496116,0.12868428627649944,-0.033809319473112165,0.4512389454772767,0.29708151121934256,-0.15415743425793416,0.41038862382445196,0.3826719750960668,-0.02771664872838514,0.9515367568172697,0.9732215285301209,0.021684771712851214,0.9580231054850591,0.9833138465881348,0.02529074110307572
151,0.16223596734379328,0.1285306215286255,-0.03370534581516779,0.45116735793015383,0.2969735542933146,-0.1541938036368392,0.41027267140664425,0.38241317868232727,-0.02785949272431698,0.9517424991884165,0.9733139753341675,0.021571476145751056,0.9582178462308046,0.9833858331044515,0.025167986873646853
152,0.1619798689423667,0.12837804555892945,-0.03360182338343726,0.45109688540147924,0.2968650589386622,-0.15423182646281702,0.41015782341234186,0.3821540107329687,-0.028003812679373186,0.95194667788743,0.9734056711196899,0.02145899323225986,0.958411047460443,0.9834571758906047,0.02504612843016163
153,0.16172529670086902,0.1282265861829122,-0.03349871051795683,0.4510275110336236,0.29675605297088625,-0.15427145806273734,0.4100440644925184,0.3818945308526357,-0.028149533639882707,0.952149308346854,0.9734966198603312,0.02134731151347724,0.9586027248929443,0.983527934551239,0.0249252096582947
154,0.16147223695098087,0.12807624737421672,-0.03339598957676415,0.45095921817054574,0.29664651354153954,-0.1543127046290062,0.4099313794895559,0.38163469831148783,-0.02829668117806805,0.9523504058190905,0.9735868612925211,0.02123645547343067,0.9587928940569016,0.9835980335871378,0.02480513953023622
155,0.16122067619747157,0.1279270052909851,-0.03329367090648647,0.45089199035540223,0.296536473929882,-0.1543555164255202,0.40981975343433297,0.3813745707273483,-0.02844518270698465,0.9525499853786428,0.973676347732544,0.021126362353901196,0.958981570293025,0.9836675127347311,0.024685942441706077
156,0.16097060111521339,0.12777884006500245,-0.03319176105021093,0.4508258113281929,0.2964259336392085,-0.1543998776889844,0.4097091715433664,0.3811141421397527,-0.028595029403613692,0.9527480619243388,0.9737651228904725,0.02101706096613365,0.9591687687566127,0.9837364157040914,0.024567646947478705
157,0.16072199854626307,0.12763171593348185,-0.03309028261278121,0.45076066502343737,0.2963148991266886,-0.15444576589674874,0.40959961921600463,0.38085341453552246,-0.028746204680482168,0.9529446501815377,0.9738532145818074,0.02090856440026967,0.9593545044199944,0.9838046987851461,0.024450194365151723
158,0.16047485549700902,0.1274856448173523,-0.03298921067965671,0.4506965355678786,0.2962033783396085,-0.15449315722827006,0.40949108203167045,0.38059240380922954,-0.02889867822244091,0.9531397647043146,0.9739405433336894,0.020800778629374794,0.9595387920749502,0.983872389793396,0.024333597718445787
159,0.1602291591353842,0.1273406187693278,-0.0328885403660564,0.45063340727821266,0.2960913936297099,-0.15454201364850279,0.4093835457471488,0.3803311218818029,-0.0290524238653459,0.953333419877628,0.9740272521972656,0.020693832319637617,0.9597216463351026,0.9839395165443421,0.02421787020923949
160,0.159984896788142,0.12719664176305134,-0.03278825502509067,0.4505712646588409,0.29597893357276917,-0.15459233108607173,0.40927699629391545,0.3800695568323135,-0.029207439461601925,0.9535256299194621,0.9741132458051046,0.020587615885642507,0.9599030816382802,0.9840060591697692,0.024102977531489045
161,0.1597420559381956,0.12705369393030802,-0.03268836200788758,0.45051009239964196,0.2958660200238228,-0.15464407237581917,0.40917141977550636,0.37980774939060213,-0.029363670384904228,0.9537164088829511,0.9741985678672791,0.020482158984328036,0.960083112248855,0.9840720415115356,0.02398892926268059
162,0.15950062422201813,0.12691175937652588,-0.032588864845492255,0.45044987537376235,0.2957526619235675,-0.15469721345019488,0.4090668024649236,0.37954569260279336,-0.029521109862130246,0.9539057706584785,0.974283238252004,0.020377467593525544,0.9602617522600523,0.9841374516487121,0.023875699388659855
163,0.15926058942710375,0.12677079836527508,-0.03248979106182867,0.4503905986354205,0.2956388548016548,-0.15475174383376572,0.40896313080207397,0.37928340236345925,-0.029679728438614716,0.9540937289757534,0.9743672529856364,0.020273524009883026,0.9604390155962289,0.9842023332913716,0.023763317695142727
164,0.15902193948948778,0.1266308625539144,-0.03239107693557339,0.45033224741772726,0.29552460710207623,-0.15480764031565103,0.4088603913912412,0.37902088165283204,-0.029839509738409153,0.9542802974058652,0.9744506041208904,0.020170306715025177,0.9606149160151275,0.9842666308085124,0.023651714793384904
165,0.1587846624913258,0.1264918605486552,-0.03229280194267062,0.45027480713051493,0.2954099456469218,-0.15486486148359313,0.4087585709985852,0.37875815530618034,-0.030000415692404858,0.9544654893633119,0.9745333433151245,0.020067853951812653,0.9607894671100973,0.984330423672994,0.023540956562896675
166,0.15854874665852922,0.12635385990142822,-0.032194886757101,0.45021826335817805,0.29529486447572706,-0.154923398882451,0.40865765654967123,0.3784952163696289,-0.030162440180042327,0.9546493181080066,0.9746154109636943,0.019966092855687734,0.9609626823122904,0.9843936761220297,0.02343099380973923
167,0.15831418035845737,0.12621681690216063,-0.03209736345629674,0.45016260185752166,0.295179375509421,-0.15498322634810063,0.40855763512702187,0.37823206384976704,-0.030325571277254826,0.9548317967472575,0.9746968865394592,0.019865089792201696,0.9611345748928236,0.9844564119974772,0.02332183710465363
168,0.15808095209766618,0.12608073155085245,-0.03200022054681373,0.4501078085556162,0.2950634896755219,-0.15504431888009435,0.40845849396769424,0.37796874741713204,-0.03048974655056219,0.9550129382377252,0.9747777581214905,0.019764819883765328,0.9613051579649176,0.9845186154047648,0.023213457439847263
169,0.15784905051970882,0.12594555219014486,-0.03190349832956396,0.45005386954765797,0.29494720498720806,-0.15510666456044991,0.4083602204608781,0.37770523031552633,-0.03065499014535178,0.9551927553873527,0.9748579899470011,0.019665234559648415,0.9614744444860006,0.9845803380012512,0.02310589351525061
170,0.157618464402992,0.12581134637196859,-0.0318071180310234,0.4500007710948342,0.2948305388291677,-0.1551702322656665,0.40826280214551497,0.3774415522813797,-0.03082124986413526,0.9553712608572734,0.974937629699707,0.019566368842433568,0.9616424472597889,0.9846415082613628,0.022999061001573895
171,0.1573891826586832,0.1256779909133911,-0.031711191745292105,0.4499484996221906,0.29471348921457924,-0.15523501040761134,0.408166226707935,0.37717768947283425,-0.030988537235100755,0.9555484671636918,0.9750166932741801,0.019468226110488263,0.9618091789383325,0.984702221552531,0.022893042614198444
172,0.15716119432867026,0.12554560899734496,-0.0316155853313253,0.44989704171650163,0.2945960730314255,-0.15530096868507615,0.40807048197951296,0.37691367864608766,-0.031156803333425298,0.9557243866797394,0.9750951608022054,0.019370774122466017,0.9619746520240369,0.9847624262173971,0.0227877741933602
173,0.15693448858357067,0.12541410128275554,-0.031520387300815134,0.44984638412414285,0.29447828928629555,-0.1553680948378473,0.40797555593433893,0.37664952178796135,-0.03132603414637758,0.9558990316373077,0.9751730561256409,0.019274024488333152,0.9621388788716525,0.984822130203247,0.022683251331594545
174,0.15670905472079114,0.12528348763783773,-0.03142556708295341,0.44979651374896285,0.2943601573506991,-0.15543635639826375,0.40788143668690596,0.3763852298259735,-0.03149620686093246,0.9560724141288527,0.9752503434816996,0.0191779293528469,0.9623018716902393,0.9848813891410828,0.022579517450843523
175,0.15648488216263506,0.12515373627344767,-0.031331145889187395,0.44974741765015774,0.2942416633168856,-0.15550575433327213,0.40778811248981206,0.3761207938194275,-0.03166731867038458,0.9562445461091788,0.9753270983695984,0.01908255226041966,0.962463642545098,0.9849401593208313,0.02247651677573337
176,0.15626196045445875,0.12502487897872924,-0.03123708147572951,0.44969908304014317,0.29412284890810647,-0.1555762341320367,0.4076955717314749,0.37585625648498533,-0.031839315246489586,0.9564154393971938,0.9754033128420512,0.018987873444857417,0.9626242033596778,0.9849984526634217,0.022374249303743876
177,0.15604027926287306,0.12489687204360962,-0.03114340721926344,0.4496514972824286,0.29400368134180704,-0.15564781594062155,0.40760380293386084,0.37559158603350323,-0.032012216900357604,0.9565851056776417,0.9754789272944132,0.018893821616771556,0.962783565917455,0.9850562969843547,0.022272731066899754
178,0.15581982837399178,0.12476973533630371,-0.031050093037688062,0.44960464788948956,0.29388420780499774,-0.15572044008449182,0.40751279475022634,0.37532682021458946,-0.032185974535636874,0.9567535565028116,0.9755540211995443,0.01880046469673269,0.962941741863782,0.9851136724154155,0.022171930551633467
179,0.15560059769172455,0.12464340925216674,-0.030957188439557803,0.44955852252064116,0.29376438707113267,-0.1557941354495085,0.40742253596287126,0.37506194512049357,-0.03236059084237769,0.9569208032942207,0.9756285548210144,0.018707751526793714,0.9630987427077115,0.9851706107457479,0.022071868038036402
180,0.15538257723611365,0.12451796134312948,-0.03086461589298417,0.4495131089799099,0.2936442747712135,-0.1558688342086964,0.40733301548090456,0.37479698260625205,-0.03253603287465251,0.9570868573442739,0.9757025917371114,0.01861573439283748,0.9632545798237936,0.9852270762125651,0.021972496388771523
181,0.155165757141714,0.12439331213633219,-0.0307724450053818,0.44946839521390675,0.2935238500436147,-0.15594454517029205,0.4072442223380218,0.37453193167845406,-0.032712290659567766,0.9572517298179,0.9757760961850485,0.018524366367148493,0.9634092644538443,0.9852831403414408,0.021873875887596483
182,0.15495012765601499,0.12426947752634684,-0.03068065012966814,0.44942436930970003,0.2934031292796135,-0.15602124003008655,0.407156145690294,0.37426680624485015,-0.032889339445443866,0.9574154317541652,0.9758490641911824,0.018433632437017233,0.9635628077086904,0.9853387355804444,0.021775927871753975
183,0.15473567913790315,0.12414647738138834,-0.030589201756514806,0.44938101949268977,0.293282117942969,-0.15609890154972078,0.40706877481396775,0.3740016117691994,-0.033067163044768366,0.9575779740678616,0.9759215156237284,0.018343541555866816,0.9637152205698869,0.9853939175605774,0.02167869699069047
184,0.15452240205616558,0.12402423620223998,-0.03049816585392559,0.4493383341244821,0.29316081553697587,-0.15617751858750623,0.4069820991032789,0.3737363502383232,-0.03324574886495574,0.9577393675510745,0.9759934504826864,0.018254082931611904,0.963866513891409,0.985448694229126,0.021582180337716972
185,0.15431028698803181,0.12390284935633342,-0.030407437631698397,0.4492963017007679,0.2930392354726791,-0.15625706622808877,0.4068961080682767,0.37347103357315065,-0.03342507449512605,0.9578996228747265,0.9760649085044861,0.01816528562975961,0.9640166984013202,0.9855030337969463,0.021486335395626055
186,0.15409932461775477,0.12378222147623698,-0.030317103141517796,0.44925491084920194,0.29291738470395406,-0.15633752614524787,0.40681079133266057,0.37320566972096764,-0.033605121611692934,0.9580587505900994,0.9761358618736267,0.018077111283527292,0.964165784703415,0.9855569521586101,0.021391167455195093
187,0.15388950573522758,0.12366236448287964,-0.030227141252347947,0.4492141503272863,0.292795263727506,-0.15641888659978026,0.4067261386316306,0.3729402666290601,-0.033785872002570494,0.958216761130335,0.9762063304583232,0.01798956932798812,0.9643137832788367,0.9856104691823323,0.02129668590349565
188,0.153680821234638,0.12354325453440348,-0.030137566700234514,0.4491740090202601,0.2926728904247284,-0.15650111859553173,0.40664213980975045,0.3726748247941335,-0.03396731501561695,0.9583736648119137,0.9762762904167175,0.017902625604803823,0.9644607044876726,0.9856636007626851,0.021202896275012484
189,0.15347326211315726,0.12342493534088135,-0.03004832677227591,0.4491344759389915,0.2925502558549245,-0.15658422008406697,0.40655878481882435,0.372409355143706,-0.03414942967511836,0.9585294718361109,0.9763457894325256,0.017816317596414666,0.9646065585705259,0.9857162952423095,0.02110973667178362
190,0.15326681946966353,0.12330733935038249,-0.02995948011928104,0.4490955402178789,0.29242737144231795,-0.15666816877556095,0.4064760637157892,0.3721438656250636,-0.03433219809072563,0.9586841922904367,0.9764147957166036,0.017730603426166947,0.9647513556500622,0.9857686201731364,0.021017264523074175
191,0.15306148450349816,0.12319052219390869,-0.029870962309589466,0.4490571911127583,0.2923042505979538,-0.15675294051480454,0.40639396666062116,0.3718783676624298,-0.034515598998191344,0.9588378361500495,0.9764833490053813,0.01764551285533178,0.9648951057325378,0.9858205397923787,0.02092543405984093
192,0.15285724851325497,0.12307441631952921,-0.029782832193725753,0.4490194179988206,0.2921808913350105,-0.1568385266638101,0.40631248391425856,0.3716128518184026,-0.03469963209585597,0.9589904132791552,0.9765514413515727,0.01756102807241744,0.9650378187093014,0.9858720819155375,0.02083426320623616
193,0.1526541028956,0.12295907735824585,-0.029695025537354147,0.4489822103685379,0.29205730656782786,-0.15692490380071006,0.4062316058365417,0.3713473374644915,-0.03488426837205022,0.9591419334323832,0.9766190608342489,0.01747712740186569,0.9651795043582767,0.9859232465426128,0.020743742184336056
194,0.15245203914412161,0.12284441391626993,-0.02960762522785168,0.44894555782960244,0.2919335037469864,-0.15701205408261604,0.40615132288417227,0.37108181913693744,-0.03506950374723483,0.9592924062561438,0.9766862392425537,0.01739383298640995,0.9653201723454252,0.9859740217526753,0.020653849407250124
195,0.15225104884821036,0.12273048559824626,-0.029520563249964105,0.44890945010287725,0.29180946499109267,-0.15709998511178458,0.4060716256086877,0.3708163172006607,-0.035255308408026986,0.9594418412899681,0.9767529487609863,0.01731110747101816,0.9654598322261826,0.9860244313875834,0.020564599161400854
196,0.1520511236919663,0.12261728445688884,-0.02943383923507746,0.4488738770203628,0.2916852220892906,-0.1571886549310722,0.4059925046544607,0.37055082122484845,-0.035441683429612236,0.9595902479678297,0.9768192489941915,0.017229001026361823,0.965598493446882,0.9860744635264079,0.02047597007952595
197,0.15185225545313388,0.12250477870305379,-0.029347476750080093,0.4488388285231773,0.29156078199545543,-0.15727804652772187,0.40591395075671427,0.3702853575348854,-0.035628593221828875,0.959737635619445,0.9768850843111674,0.017147448691722356,0.9657361653461518,0.9861241658528646,0.020388000506712745
198,0.15165443600206258,0.12239291270573933,-0.02926152329632324,0.4488042946595562,0.2914361362655958,-0.1573681583939604,0.4058359547395646,0.37001992563406627,-0.035816029105498304,0.959884013471561,0.976950482527415,0.01706646905585396,0.9658728571562961,0.9861734708150228,0.020300613658726707
199,0.15145765730069283,0.122281809647878,-0.02917584765281482,0.4487702655828695,0.2913113002975782,-0.1574589652852913,0.405758507514083,0.3697545200586319,-0.03600398745545108,0.9600293906492215,0.9770154595375061,0.016986068888284578,0.9660085780046576,0.9862224141756694,0.0202138361710118
200,0.15126191140156628,0.12217135826746622,-0.029090553134100056,0.44873673154966015,0.29118625621000926,-0.1575504753396509,0.40568160007638504,0.3694891413052877,-0.036192458771097336,0.9601737761770195,0.9770800272623698,0.016906251085350266,0.9661433369149575,0.9862710475921631,0.020127710677205646
